year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,9,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",30.00,12.00,4.07,0.00,2.98,0.00,4.94,1.00,0.00,818.00,432.00,0.00,133.00,0.00,253.00
2023,9,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",31.00,16.00,10.13,0.00,0.48,0.00,5.39,0.00,0.00,1128.00,595.00,0.00,30.00,0.00,503.00
2023,9,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",98.00,24.00,9.72,0.89,5.07,0.00,8.32,5.00,0.00,1913.00,678.00,201.00,223.00,0.00,811.00
2023,9,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",427.00,128.00,45.98,2.18,34.03,2.69,43.12,10.00,3.00,10919.00,4070.00,420.00,2137.00,73.00,4219.00
2023,9,C5,CommuteAir LLC dba CommuteAir,ALB,"Albany, NY: Albany International",90.00,6.00,0.00,2.71,2.29,0.00,1.00,4.00,0.00,242.00,0.00,94.00,82.00,0.00,66.00
2023,9,C5,CommuteAir LLC dba CommuteAir,AMA,"Amarillo, TX: Rick Husband Amarillo International",74.00,8.00,3.55,1.00,2.00,0.00,1.45,0.00,0.00,535.00,296.00,30.00,45.00,0.00,164.00
2023,9,C5,CommuteAir LLC dba CommuteAir,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,BIL,"Billings, MT: Billings Logan International",28.00,2.00,0.98,0.00,0.19,0.00,0.83,0.00,0.00,122.00,84.00,0.00,19.00,0.00,19.00
2023,9,C5,CommuteAir LLC dba CommuteAir,BRO,"Brownsville, TX: Brownsville South Padre Island International",119.00,22.00,12.21,1.80,3.45,0.00,4.53,1.00,1.00,2995.00,787.00,615.00,265.00,0.00,1328.00
2023,9,C5,CommuteAir LLC dba CommuteAir,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",112.00,15.00,6.36,0.17,4.15,0.00,4.32,1.00,1.00,1114.00,315.00,25.00,278.00,0.00,496.00
2023,9,C5,CommuteAir LLC dba CommuteAir,BTV,"Burlington, VT: Burlington International",43.00,10.00,5.46,0.88,1.27,0.00,2.39,3.00,0.00,898.00,508.00,82.00,118.00,0.00,190.00
2023,9,C5,CommuteAir LLC dba CommuteAir,BUF,"Buffalo, NY: Buffalo Niagara International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,CAE,"Columbia, SC: Columbia Metropolitan",63.00,7.00,1.84,1.85,1.38,0.00,1.93,1.00,0.00,1289.00,196.00,157.00,72.00,0.00,864.00
2023,9,C5,CommuteAir LLC dba CommuteAir,CHO,"Charlottesville, VA: Charlottesville Albemarle",81.00,7.00,2.95,1.00,1.11,0.00,1.94,4.00,0.00,364.00,131.00,83.00,41.00,0.00,109.00
2023,9,C5,CommuteAir LLC dba CommuteAir,CHS,"Charleston, SC: Charleston AFB/International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,CMH,"Columbus, OH: John Glenn Columbus International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,COD,"Cody, WY: Yellowstone Regional",64.00,14.00,6.52,0.68,4.74,0.00,2.06,0.00,1.00,608.00,297.00,47.00,130.00,0.00,134.00
2023,9,C5,CommuteAir LLC dba CommuteAir,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,66.00,66.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,CPR,"Casper, WY: Casper/Natrona County International",32.00,2.00,0.44,0.00,0.74,0.00,0.82,0.00,0.00,77.00,16.00,0.00,20.00,0.00,41.00
2023,9,C5,CommuteAir LLC dba CommuteAir,CRP,"Corpus Christi, TX: Corpus Christi International",58.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,364.00,325.00,0.00,39.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,DAY,"Dayton, OH: James M Cox/Dayton International",28.00,2.00,0.26,0.18,0.74,0.00,0.82,0.00,0.00,343.00,6.00,57.00,17.00,0.00,263.00
2023,9,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",553.00,97.00,31.18,2.00,34.98,0.00,28.84,1.00,2.00,7750.00,2988.00,75.00,2292.00,0.00,2395.00
2023,9,C5,CommuteAir LLC dba CommuteAir,DRO,"Durango, CO: Durango La Plata County",30.00,4.00,1.31,0.00,1.71,0.00,0.98,0.00,1.00,206.00,50.00,0.00,49.00,0.00,107.00
2023,9,C5,CommuteAir LLC dba CommuteAir,DTW,"Detroit, MI: Detroit Metro Wayne County",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,ECP,"Panama City, FL: Northwest Florida Beaches International",90.00,9.00,2.53,0.91,2.67,0.00,2.88,1.00,0.00,638.00,100.00,81.00,96.00,0.00,361.00
2023,9,C5,CommuteAir LLC dba CommuteAir,GJT,"Grand Junction, CO: Grand Junction Regional",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",90.00,10.00,5.14,0.76,0.94,0.00,3.16,2.00,0.00,912.00,469.00,102.00,79.00,0.00,262.00
2023,9,C5,CommuteAir LLC dba CommuteAir,HOB,"Hobbs, NM: Lea County Regional",60.00,12.00,5.87,1.77,1.43,0.00,2.93,0.00,1.00,788.00,469.00,111.00,68.00,0.00,140.00
2023,9,C5,CommuteAir LLC dba CommuteAir,HRL,"Harlingen/San Benito, TX: Valley International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",178.00,23.00,10.01,3.02,5.71,0.00,4.26,1.00,0.00,1815.00,696.00,402.00,196.00,0.00,521.00
2023,9,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",714.00,81.00,21.32,0.92,38.77,0.00,20.00,21.00,0.00,6215.00,1643.00,171.00,2234.00,0.00,2167.00
2023,9,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1613.00,217.00,53.34,16.01,86.99,0.00,60.66,11.00,2.00,18946.00,4047.00,1457.00,5664.00,0.00,7778.00
2023,9,C5,CommuteAir LLC dba CommuteAir,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,IDA,"Idaho Falls, ID: Idaho Falls Regional",9.00,1.00,0.96,0.00,0.00,0.00,0.04,0.00,0.00,28.00,27.00,0.00,0.00,0.00,1.00
2023,9,C5,CommuteAir LLC dba CommuteAir,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",90.00,9.00,2.52,2.74,1.35,0.00,2.38,0.00,1.00,855.00,184.00,390.00,65.00,0.00,216.00
2023,9,C5,CommuteAir LLC dba CommuteAir,LBB,"Lubbock, TX: Lubbock Preston Smith International",75.00,15.00,6.00,1.78,4.63,0.00,2.59,0.00,0.00,939.00,387.00,307.00,122.00,0.00,123.00
2023,9,C5,CommuteAir LLC dba CommuteAir,LCH,"Lake Charles, LA: Lake Charles Regional",83.00,12.00,4.01,1.16,3.81,0.00,3.02,1.00,0.00,659.00,237.00,48.00,105.00,0.00,269.00
2023,9,C5,CommuteAir LLC dba CommuteAir,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",60.00,6.00,1.06,0.00,2.11,0.00,2.83,0.00,0.00,478.00,60.00,0.00,160.00,0.00,258.00
2023,9,C5,CommuteAir LLC dba CommuteAir,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",74.00,7.00,2.77,0.68,1.63,0.00,1.92,0.00,0.00,500.00,157.00,97.00,88.00,0.00,158.00
2023,9,C5,CommuteAir LLC dba CommuteAir,LNK,"Lincoln, NE: Lincoln Airport",120.00,25.00,9.18,0.14,7.36,1.00,7.32,0.00,0.00,2140.00,1242.00,24.00,286.00,33.00,555.00
2023,9,C5,CommuteAir LLC dba CommuteAir,LRD,"Laredo, TX: Laredo International",83.00,12.00,6.48,1.12,2.07,0.00,2.32,1.00,0.00,925.00,506.00,64.00,217.00,0.00,138.00
2023,9,C5,CommuteAir LLC dba CommuteAir,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",59.00,9.00,4.27,0.00,0.54,0.00,4.20,0.00,0.00,789.00,254.00,0.00,37.00,0.00,498.00
2023,9,C5,CommuteAir LLC dba CommuteAir,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",49.00,4.00,1.96,0.72,0.77,0.00,0.56,1.00,0.00,444.00,125.00,129.00,120.00,0.00,70.00
2023,9,C5,CommuteAir LLC dba CommuteAir,MOB,"Mobile, AL: Mobile Regional",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,39.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,MYR,"Myrtle Beach, SC: Myrtle Beach International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,OKC,"Oklahoma City, OK: Will Rogers World",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,PIT,"Pittsburgh, PA: Pittsburgh International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,PNS,"Pensacola, FL: Pensacola International",86.00,8.00,3.56,1.07,2.84,0.00,0.54,0.00,0.00,513.00,70.00,228.00,139.00,0.00,76.00
2023,9,C5,CommuteAir LLC dba CommuteAir,PVD,"Providence, RI: Rhode Island Tf Green International",14.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,37.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,PWM,"Portland, ME: Portland International Jetport",24.00,3.00,0.31,0.00,2.69,0.00,0.00,3.00,0.00,60.00,8.00,0.00,52.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,RIC,"Richmond, VA: Richmond International",33.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,28.00,0.00,0.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",84.00,13.00,7.88,0.00,4.12,0.00,1.00,3.00,1.00,577.00,321.00,0.00,105.00,0.00,151.00
2023,9,C5,CommuteAir LLC dba CommuteAir,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",40.00,5.00,1.07,0.00,2.00,0.00,1.93,0.00,0.00,494.00,48.00,0.00,83.00,0.00,363.00
2023,9,C5,CommuteAir LLC dba CommuteAir,SAF,"Santa Fe, NM: Santa Fe Municipal",90.00,14.00,7.04,0.00,5.44,0.00,1.52,0.00,0.00,1304.00,1037.00,0.00,167.00,0.00,100.00
2023,9,C5,CommuteAir LLC dba CommuteAir,SGF,"Springfield, MO: Springfield-Branson National",90.00,18.00,7.43,1.33,4.24,0.00,5.01,1.00,1.00,1060.00,297.00,62.00,180.00,0.00,521.00
2023,9,C5,CommuteAir LLC dba CommuteAir,SHV,"Shreveport, LA: Shreveport Regional",144.00,18.00,8.56,0.56,7.33,0.00,1.54,0.00,0.00,1882.00,1294.00,36.00,231.00,0.00,321.00
2023,9,C5,CommuteAir LLC dba CommuteAir,SYR,"Syracuse, NY: Syracuse Hancock International",24.00,1.00,0.52,0.00,0.48,0.00,0.00,0.00,0.00,21.00,11.00,0.00,10.00,0.00,0.00
2023,9,C5,CommuteAir LLC dba CommuteAir,TUL,"Tulsa, OK: Tulsa International",31.00,6.00,0.84,0.00,2.30,0.00,2.86,0.00,0.00,277.00,25.00,0.00,51.00,0.00,201.00
2023,9,C5,CommuteAir LLC dba CommuteAir,TYS,"Knoxville, TN: McGhee Tyson",175.00,33.00,19.85,4.72,5.47,0.00,2.96,2.00,0.00,2162.00,1180.00,483.00,185.00,0.00,314.00
2023,9,C5,CommuteAir LLC dba CommuteAir,XNA,"Fayetteville, AR: Northwest Arkansas National",36.00,4.00,1.45,0.94,1.61,0.00,0.00,0.00,0.00,123.00,57.00,34.00,32.00,0.00,0.00
2023,9,DL,Delta Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",148.00,31.00,14.23,0.00,9.65,0.00,7.12,0.00,0.00,1392.00,800.00,0.00,337.00,0.00,255.00
2023,9,DL,Delta Air Lines Network,ALB,"Albany, NY: Albany International",110.00,15.00,12.55,0.00,0.43,0.00,2.02,0.00,1.00,865.00,763.00,0.00,16.00,0.00,86.00
2023,9,DL,Delta Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",223.00,20.00,12.27,0.64,4.76,1.00,1.32,0.00,0.00,875.00,511.00,92.00,152.00,30.00,90.00
2023,9,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18291.00,1741.00,676.15,90.12,364.83,1.00,608.90,17.00,2.00,135400.00,72028.00,8802.00,17693.00,31.00,36846.00
2023,9,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,40.00,0.00,0.00,0.00,0.00
2023,9,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1010.00,192.00,88.42,3.66,56.00,0.00,43.92,11.00,7.00,14623.00,7303.00,185.00,2809.00,0.00,4326.00
2023,9,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",203.00,33.00,10.68,0.00,16.56,0.00,5.76,0.00,0.00,1839.00,465.00,0.00,627.00,0.00,747.00
2023,9,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",344.00,36.00,20.04,0.45,7.93,0.00,7.58,0.00,1.00,1573.00,906.00,49.00,270.00,0.00,348.00
2023,9,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",230.00,22.00,14.49,0.00,2.77,0.00,4.74,0.00,0.00,1008.00,694.00,0.00,91.00,0.00,223.00
2023,9,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",62.00,9.00,3.94,0.74,1.19,0.00,3.12,0.00,0.00,509.00,146.00,101.00,60.00,0.00,202.00
2023,9,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",30.00,4.00,2.00,0.78,0.16,0.00,1.06,0.00,0.00,385.00,232.00,95.00,5.00,0.00,53.00
2023,9,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",708.00,96.00,54.83,1.57,19.71,0.00,19.89,3.00,2.00,5477.00,3417.00,76.00,695.00,0.00,1289.00
2023,9,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",267.00,36.00,23.61,1.00,6.13,0.00,5.25,1.00,1.00,2676.00,2124.00,111.00,150.00,0.00,291.00
2023,9,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2245.00,517.00,126.88,13.62,184.22,0.00,192.27,23.00,11.00,45859.00,16837.00,1968.00,10249.00,0.00,16805.00
2023,9,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",81.00,11.00,5.02,0.00,2.72,0.00,3.27,0.00,0.00,383.00,166.00,0.00,100.00,0.00,117.00
2023,9,DL,Delta Air Lines Network,BTV,"Burlington, VT: Burlington International",44.00,2.00,1.27,0.00,0.15,0.00,0.58,0.00,0.00,75.00,52.00,0.00,8.00,0.00,15.00
2023,9,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",218.00,42.00,25.20,0.38,7.02,0.00,9.40,2.00,1.00,2392.00,1488.00,43.00,287.00,0.00,574.00
2023,9,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",421.00,47.00,23.67,0.00,17.23,0.00,6.10,0.00,2.00,2684.00,1285.00,0.00,1093.00,0.00,306.00
2023,9,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",147.00,18.00,5.60,1.29,6.71,0.00,4.40,0.00,0.00,960.00,366.00,152.00,165.00,0.00,277.00
2023,9,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",119.00,12.00,9.82,0.00,1.18,0.00,1.00,0.00,0.00,552.00,495.00,0.00,26.00,0.00,31.00
2023,9,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",104.00,10.00,8.51,0.00,1.09,0.00,0.41,0.00,0.00,536.00,426.00,0.00,78.00,0.00,32.00
2023,9,DL,Delta Air Lines Network,CHO,"Charlottesville, VA: Charlottesville Albemarle",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,688.00,688.00,0.00,0.00,0.00,0.00
2023,9,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",322.00,60.00,31.05,1.45,12.84,0.00,14.66,0.00,2.00,4155.00,2134.00,93.00,507.00,0.00,1421.00
2023,9,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",30.00,4.00,1.57,0.00,2.43,0.00,0.00,0.00,0.00,123.00,65.00,0.00,58.00,0.00,0.00
2023,9,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",198.00,17.00,12.02,0.73,1.20,0.00,3.04,0.00,0.00,613.00,509.00,11.00,21.00,0.00,72.00
2023,9,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",533.00,72.00,39.06,0.53,15.20,0.00,17.21,0.00,0.00,4676.00,3019.00,50.00,486.00,0.00,1121.00
2023,9,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",253.00,34.00,19.59,1.00,3.68,0.00,9.74,0.00,0.00,1581.00,922.00,42.00,122.00,0.00,495.00
2023,9,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",38.00,7.00,4.46,0.00,2.17,0.00,0.37,0.00,0.00,478.00,389.00,0.00,57.00,0.00,32.00
2023,9,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",675.00,102.00,34.84,5.36,18.90,0.00,42.91,3.00,1.00,8521.00,2694.00,1053.00,1171.00,0.00,3603.00
2023,9,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",114.00,15.00,9.48,0.00,3.57,0.00,1.95,0.00,0.00,707.00,390.00,0.00,255.00,0.00,62.00
2023,9,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",244.00,30.00,12.55,0.00,13.69,0.00,3.77,0.00,1.00,1787.00,821.00,0.00,779.00,0.00,187.00
2023,9,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",110.00,9.00,6.38,0.00,0.05,0.00,2.57,0.00,0.00,279.00,188.00,0.00,2.00,0.00,89.00
2023,9,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",666.00,93.00,40.25,2.11,35.88,0.00,14.77,3.00,2.00,4554.00,1812.00,166.00,1881.00,0.00,695.00
2023,9,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1020.00,136.00,65.69,5.47,42.18,0.00,22.65,9.00,2.00,8825.00,4107.00,815.00,2395.00,0.00,1508.00
2023,9,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",902.00,197.00,85.30,1.93,62.50,0.00,47.26,11.00,4.00,13776.00,6897.00,403.00,2333.00,0.00,4143.00
2023,9,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",88.00,12.00,9.19,0.00,1.68,0.00,1.13,0.00,0.00,425.00,344.00,0.00,36.00,0.00,45.00
2023,9,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4737.00,564.00,212.55,20.93,114.17,0.00,216.35,9.00,2.00,49054.00,25613.00,1535.00,5674.00,0.00,16232.00
2023,9,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",163.00,7.00,4.32,0.00,1.63,0.00,1.04,0.00,0.00,238.00,175.00,0.00,38.00,0.00,25.00
2023,9,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",60.00,8.00,4.31,0.00,2.69,1.00,0.00,0.00,0.00,308.00,211.00,0.00,71.00,26.00,0.00
2023,9,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",569.00,149.00,51.69,2.54,81.69,0.00,13.07,5.00,2.00,11803.00,2917.00,1129.00,6735.00,0.00,1022.00
2023,9,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",92.00,12.00,5.26,0.00,5.79,0.00,0.95,0.00,0.00,453.00,233.00,0.00,200.00,0.00,20.00
2023,9,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",64.00,7.00,5.70,0.00,1.30,0.00,0.00,0.00,0.00,1280.00,1235.00,0.00,45.00,0.00,0.00
2023,9,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",59.00,8.00,5.11,1.00,1.00,0.00,0.89,1.00,0.00,1604.00,1539.00,18.00,15.00,0.00,32.00
2023,9,DL,Delta Air Lines Network,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,61.00,26.00,0.00,0.00,0.00,35.00
2023,9,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",64.00,6.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,178.00,130.00,0.00,0.00,0.00,48.00
2023,9,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",875.00,120.00,43.80,4.05,45.18,0.00,26.96,4.00,8.00,7373.00,2157.00,463.00,2227.00,0.00,2526.00
2023,9,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",60.00,12.00,5.83,0.00,0.44,0.00,5.73,1.00,0.00,1203.00,868.00,0.00,22.00,0.00,313.00
2023,9,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",277.00,35.00,16.57,0.89,11.15,0.00,6.39,1.00,0.00,2054.00,1471.00,58.00,250.00,0.00,275.00
2023,9,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",137.00,11.00,4.59,0.00,4.37,0.00,2.04,0.00,0.00,469.00,223.00,0.00,102.00,0.00,144.00
2023,9,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",84.00,8.00,4.00,0.00,1.00,0.00,3.00,0.00,0.00,327.00,88.00,0.00,43.00,0.00,196.00
2023,9,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00
2023,9,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",264.00,40.00,20.04,0.61,4.14,0.00,15.21,0.00,0.00,4361.00,3381.00,35.00,169.00,0.00,776.00
2023,9,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",181.00,18.00,14.88,0.00,2.14,0.00,0.97,0.00,1.00,755.00,605.00,0.00,128.00,0.00,22.00
2023,9,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",202.00,19.00,10.85,0.00,1.95,0.00,6.20,0.00,0.00,854.00,597.00,0.00,61.00,0.00,196.00
2023,9,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",284.00,53.00,31.95,1.00,13.43,0.00,6.62,2.00,0.00,7580.00,5917.00,341.00,541.00,0.00,781.00
2023,9,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",137.00,27.00,14.04,0.00,8.26,0.00,4.70,0.00,1.00,1160.00,761.00,0.00,261.00,0.00,138.00
2023,9,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",83.00,7.00,3.36,0.00,2.96,0.00,0.68,0.00,0.00,257.00,97.00,0.00,137.00,0.00,23.00
2023,9,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",154.00,17.00,11.24,0.00,1.70,0.00,4.06,0.00,0.00,713.00,423.00,0.00,30.00,0.00,260.00
2023,9,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",252.00,37.00,19.79,0.00,9.78,0.00,7.43,5.00,2.00,2993.00,1639.00,0.00,841.00,0.00,513.00
2023,9,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",651.00,133.00,62.69,4.33,36.87,0.00,29.11,4.00,1.00,8331.00,4225.00,453.00,1546.00,0.00,2107.00
2023,9,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",80.00,6.00,4.38,0.00,1.59,0.00,0.03,0.00,0.00,299.00,273.00,0.00,25.00,0.00,1.00
2023,9,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",57.00,9.00,5.49,0.00,0.01,0.00,3.50,0.00,0.00,329.00,215.00,0.00,1.00,0.00,113.00
2023,9,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",342.00,52.00,30.76,0.55,12.51,0.00,8.18,0.00,0.00,2095.00,1344.00,32.00,342.00,0.00,377.00
2023,9,DL,Delta Air Lines Network,JAC,"Jackson, WY: Jackson Hole",121.00,25.00,13.90,0.00,4.56,0.00,6.54,0.00,0.00,932.00,610.00,0.00,120.00,0.00,202.00
2023,9,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",133.00,21.00,13.27,0.00,0.52,0.00,7.21,1.00,1.00,930.00,570.00,0.00,28.00,0.00,332.00
2023,9,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",467.00,84.00,44.92,2.59,15.90,0.00,20.59,7.00,2.00,6620.00,3953.00,259.00,939.00,0.00,1469.00
2023,9,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2458.00,523.00,146.11,17.19,239.93,1.00,118.76,69.00,30.00,48046.00,17459.00,1707.00,15256.00,105.00,13519.00
2023,9,DL,Delta Air Lines Network,JNU,"Juneau, AK: Juneau International",30.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,89.00,89.00,0.00,0.00,0.00,0.00
